# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
000243	ok	00000014,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,00010000
000244	ok	345d1746,9f891b99,3abfa5c2,801b0000	00000002,00000000,00000000,80000000	0000000b,00000000,00000000,00020000
000245	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	0000000a,00000000,00000000,00010000
000246	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00000064,00000000,00000000,00020000
000247	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00002710,00000000,00000000,00040000
000248	ok	00000004,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00000005,00000000,00000000,00010000
000249	ok	00000008,00000000,00000000,80010000	00000002,00000000,00000000,80000000	00000019,00000000,00000000,00010000
000250	ok	b8e38e39,373d5772,1cb8b770,801c0000	00000002,00000000,00000000,80000000	000000e1,00000000,00000000,00020000
000251	ok	00000004,00000000,00000000,00000000	00000002,00000000,00000000,80000000	00000005,00000000,00000000,80010000
000252	ok	00000008,00000000,00000000,00010000	00000002,00000000,00000000,80000000	00000019,00000000,00000000,80010000
000253	ok	00000000,00000000,00000000,80000000	00000002,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,00000000
000254	ok	00000000,00000000,00000000,00000000	00000002,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000
000255	ok	20000000,7c4a04c2,409f9cbc,80000000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,001c0000
000256	ok	20000000,7c4a04c2,409f9cbc,00000000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,801c0000
000257	ok	00000024,00000000,00000000,80020000	00000002,00000000,00000000,80000000	038e38e3,593f628d,b3827a7d,001c0000
000258	ok	00000000,00000000,00000000,80000000	00000002,00000000,00000000,80000000	fffffffe,ffffffff,ffffffff,00000000
000259	ok	000002d2,00000000,00000000,801c0000	00000002,00000000,00000000,80000000	6fba1e6c,fe0145d0,5983a27b,00030000
000260	ok	cd6c03d9,67cf8c0a,00000152,001c0000	00000002,00000000,00000000,80000000	e9da2a3a,cf62ba73,6785aac3,80160000
000261	ok	00064bed,00000000,00000000,001c0000	00000002,00000000,00000000,80000000	e91a115e,1d553718,0190e897,80040000
000262	ok	00064bed,00000000,00000000,001c0000	00000002,00000000,00000000,80000000	1b04adac,255426f9,0fa915e7,80050000
000263	ok	bce9a17f,409f9cbc,00000000,801c0000	00000002,00000000,00000000,80000000	ffffffff,00000000,00000000,00000000
000264	ok	7c4a04c2,409f9cbc,00000000,801c0000	00000002,00000000,00000000,80000000	00000000,00000001,00000000,00000000
000265	ok	409f9cbc,00000000,00000000,801c0000	00000002,00000000,00000000,80000000	ffffffff,ffffffff,00000000,00000000
000266	ok	409f9cbc,00000000,00000000,801c0000	00000002,00000000,00000000,80000000	00000000,00000000,00000001,00000000
000267	ok	20000000,7c4a04c2,409f9cbc,80000000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,001c0000
000268	ok	20000000,7c4a04c2,409f9cbc,80000000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,001c0000
000269	ok	00000002,00000000,00000000,801c0000	00000002,00000000,00000000,80000000	10000000,3e250261,204fce5e,00000000
000270	ok	c128580e,1fc3ac8b,1491fece,801c0000	00000002,00000000,00000000,80000000	0d750612,e682c320,0103ddcf,001a0000
000271	ok	bd55f25a,9d3b2d31,3062a6e1,001c0000	00000002,00000000,00000000,80000000	0000342c,00000000,00000000,80040000
000272	ok	189d89d9,2487b4e4,31b5db07,801c0000	00000002,00000000,00000000,80000000	0000000d,00000000,00000000,00010000
000273	ok	b38e38e4,228656a7,11f372a6,801c0000	00000002,00000000,00000000,80000000	00000024,00000000,00000000,00010000
000274	ok	012fd520,2c2f55d6,053c085f,801c0000	00000002,00000000,00000000,80000000	00bc614e,00000000,00000000,00060000
000275	ok	1aaaaaab,679303f7,35da57f2,80190000	00000002,00000000,00000000,80000000	0000000c,00000000,00000000,00040000
000276	ok	dc1c36c5,5b2d75f4,345e7e2f,00190000	00000002,00000000,00000000,80000000	000004d2,00000000,00000000,80060000
000277	ok	1aaaaaab,679303f7,35da57f2,00170000	00000002,00000000,00000000,80000000	0000000c,00000000,00000000,80060000
000278	ok	94f01052,342a1ecc,0000036e,801b0000	00000002,00000000,00000000,80000000	499602d2,00000000,00000000,00040000
000279	ok	be24ae1d,09a4454d,0000224e,001c0000	00000002,00000000,00000000,80000000	499602d4,00000000,00000000,80040000
000280	ok	c9bfc05c,c4884f25,000d667b,801c0000	00000002,00000000,00000000,80000000	075bcd15,00000000,00000000,00050000
000281	ok	5e7164c6,00018bf7,00000000,801c0000	00000002,00000000,00000000,80000000	c56536c8,000029c7,00000000,00000000
000282	ok	847d01a0,a5e27aec,00000018,801c0000	00000002,00000000,00000000,80000000	029f31fd,00000000,00000000,00000000
000283	dividebyzero	-	0000000a,00000000,00000000,00000000	00000000,00000000,00000000,00000000
000284	dividebyzero	-	0000000a,00000000,00000000,00000000	00000000,00000000,00000000,80000000
000285	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,00000000
000286	ok	0000000a,00000000,00000000,80000000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,80000000
000287	ok	00000005,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000002,00000000,00000000,00000000
000288	ok	00000005,00000000,00000000,80000000	0000000a,00000000,00000000,00000000	00000002,00000000,00000000,80000000
000289	ok	00000001,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000
000290	ok	00000064,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,00010000
000291	ok	9a2e8ba3,4fc48dcc,1d5fd2e1,001a0000	0000000a,00000000,00000000,00000000	0000000b,00000000,00000000,00020000
000292	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00010000
000293	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000064,00000000,00000000,00020000
000294	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00002710,00000000,00000000,00040000
000295	ok	00000014,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000005,00000000,00000000,00010000
000296	ok	00000004,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000019,00000000,00000000,00010000
000297	ok	9c71c71c,1432b53d,8f9b9531,001c0000	0000000a,00000000,00000000,00000000	000000e1,00000000,00000000,00020000
000298	ok	00000014,00000000,00000000,80000000	0000000a,00000000,00000000,00000000	00000005,00000000,00000000,80010000
000299	ok	00000004,00000000,00000000,80000000	0000000a,00000000,00000000,00000000	00000019,00000000,00000000,80010000
000300	ok	00000001,00000000,00000000,001c0000	0000000a,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000
000301	ok	00000001,00000000,00000000,801c0000	0000000a,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,80000000
000302	overflow	-	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
000303	overflow	-	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,801c0000
000304	ok	00000012,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	038e38e3,593f628d,b3827a7d,001c0000
000305	ok	00000001,00000000,00000000,001c0000	0000000a,00000000,00000000,00000000	fffffffe,ffffffff,ffffffff,00000000
000306	ok	00000169,00000000,00000000,001b0000	0000000a,00000000,00000000,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
000307	ok	031c133e,070dbc36,0000069c,801c0000	0000000a,00000000,00000000,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
000308	ok	001f7ba1,00000000,00000000,801c0000	0000000a,00000000,00000000,00000000	e91a115e,1d553718,0190e897,80040000
000309	ok	001f7ba1,00000000,00000000,801c0000	0000000a,00000000,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000
000310	ok	b090277a,431e0faf,00000001,001c0000	0000000a,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000
000311	ok	6d7217cb,431e0fae,00000001,001c0000	0000000a,00000000,00000000,00000000	00000000,00000001,00000000,00000000
000312	ok	431e0fae,00000001,00000000,001c0000	0000000a,00000000,00000000,00000000	ffffffff,ffffffff,00000000,00000000
000313	ok	431e0fae,00000001,00000000,001c0000	0000000a,00000000,00000000,00000000	00000000,00000000,00000001,00000000
000314	overflow	-	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
000315	overflow	-	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
000316	ok	00000001,00000000,00000000,001b0000	0000000a,00000000,00000000,00000000	10000000,3e250261,204fce5e,00000000
000317	ok	c5c9b844,9ed25eba,66d9fa06,001c0000	0000000a,00000000,00000000,00000000	0d750612,e682c320,0103ddcf,001a0000
000318	ok	b2adbbc4,1227e1f8,f1ed4268,801c0000	0000000a,00000000,00000000,00000000	0000342c,00000000,00000000,80040000
000319	ok	7b13b13b,b6a68874,f88d4723,001c0000	0000000a,00000000,00000000,00000000	0000000d,00000000,00000000,00010000
000320	ok	81c71c72,ac9fb146,59c13d3e,001c0000	0000000a,00000000,00000000,00000000	00000024,00000000,00000000,00010000
000321	ok	05ef29a1,dcecad2e,1a2c29db,001c0000	0000000a,00000000,00000000,00000000	00bc614e,00000000,00000000,00060000
000322	ok	8d555555,33c981fb,1aed2bf9,00180000	0000000a,00000000,00000000,00000000	0000000c,00000000,00000000,00040000
000323	ok	6e0e1b62,ad96bafa,1a2f3f17,80180000	0000000a,00000000,00000000,00000000	000004d2,00000000,00000000,80060000
000324	ok	8d555555,33c981fb,1aed2bf9,80160000	0000000a,00000000,00000000,00000000	0000000c,00000000,00000000,80060000
000325	ok	16e33005,303a03f5,0000ab86,001c0000	0000000a,00000000,00000000,00000000	499602d2,00000000,00000000,00040000
000326	ok	b6b76690,30355a84,0000ab86,801c0000	0000000a,00000000,00000000,00000000	499602d4,00000000,00000000,80040000
000327	ok	f0bec1cd,d6a98bbc,0043006a,001c0000	0000000a,00000000,00000000,00000000	075bcd15,00000000,00000000,00050000
000328	ok	d836f7dc,0007bbd4,00000000,001c0000	0000000a,00000000,00000000,00000000	c56536c8,000029c7,00000000,00000000
000329	ok	96710821,3d6c669e,0000007b,001c0000	0000000a,00000000,00000000,00000000	029f31fd,00000000,00000000,00000000
000330	dividebyzero	-	00000001,00000000,00000000,00010000	00000000,00000000,00000000,00000000
000331	dividebyzero	-	00000001,00000000,00000000,00010000	00000000,00000000,00000000,80000000
000332	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00000000
000333	ok	00000001,00000000,00000000,80010000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,80000000
000334	ok	00000005,00000000,00000000,00020000	00000001,00000000,00000000,00010000	00000002,00000000,00000000,00000000
000335	ok	00000005,00000000,00000000,80020000	00000001,00000000,00000000,00010000	00000002,00000000,00000000,80000000
000336	ok	00000001,00000000,00000000,00020000	00000001,00000000,00000000,00010000	0000000a,00000000,00000000,00000000
000337	ok	00000001,00000000,00000000,00000000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000
000338	ok	9a2e8ba3,4fc48dcc,1d5fd2e1,001c0000	00000001,00000000,00000000,00010000	0000000b,00000000,00000000,00020000
000339	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	0000000a,00000000,00000000,00010000
000340	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000064,00000000,00000000,00020000
000341	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00002710,00000000,00000000,00040000
000342	ok	00000002,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000005,00000000,00000000,00010000
000343	ok	00000004,00000000,00000000,00020000	00000001,00000000,00000000,00010000	00000019,00000000,00000000,00010000
000344	ok	bc71c71c,9c5caac5,016fa2c5,001c0000	00000001,00000000,00000000,00010000	000000e1,00000000,00000000,00020000
000345	ok	00000002,00000000,00000000,80010000	00000001,00000000,00000000,00010000	00000005,00000000,00000000,80010000
000346	ok	00000004,00000000,00000000,80020000	00000001,00000000,00000000,00010000	00000019,00000000,00000000,80010000
000347	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000
000348	ok	00000000,00000000,00000000,80000000	00000001,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,80000000
000349	ok	e8000000,9fd0803c,033b2e3c,00000000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000350	ok	e8000000,9fd0803c,033b2e3c,80000000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,801c0000
000351	ok	00000012,00000000,00000000,00030000	00000001,00000000,00000000,00010000	038e38e3,593f628d,b3827a7d,001c0000
000352	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,00010000	fffffffe,ffffffff,ffffffff,00000000
000353	ok	00000024,00000000,00000000,001c0000	00000001,00000000,00000000,00010000	6fba1e6c,fe0145d0,5983a27b,00030000
000354	ok	f0abccfe,eb972d66,00000010,801c0000	00000001,00000000,00000000,00010000	e9da2a3a,cf62ba73,6785aac3,80160000
000355	ok	00005099,00000000,00000000,801c0000	00000001,00000000,00000000,00010000	e91a115e,1d553718,0190e897,80040000
000356	ok	00005099,00000000,00000000,801c0000	00000001,00000000,00000000,00010000	1b04adac,255426f9,0fa915e7,80050000
000357	ok	a30bae7a,033b2e3c,00000000,001c0000	00000001,00000000,00000000,00010000	ffffffff,00000000,00000000,00000000
000358	ok	9fd0803d,033b2e3c,00000000,001c0000	00000001,00000000,00000000,00010000	00000000,00000001,00000000,00000000
000359	ok	033b2e3d,00000000,00000000,001c0000	00000001,00000000,00000000,00010000	ffffffff,ffffffff,00000000,00000000
000360	ok	033b2e3d,00000000,00000000,001c0000	00000001,00000000,00000000,00010000	00000000,00000000,00000001,00000000
000361	ok	e8000000,9fd0803c,033b2e3c,00000000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000362	ok	e8000000,9fd0803c,033b2e3c,00000000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000363	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,00010000	10000000,3e250261,204fce5e,00000000
000364	ok	63420467,8196956d,01074cbd,001c0000	00000001,00000000,00000000,00010000	0d750612,e682c320,0103ddcf,001a0000
000365	ok	e31118eb,e17628a8,026b5524,801c0000	00000001,00000000,00000000,00010000	0000342c,00000000,00000000,80040000
000366	ok	013b13b1,8ea062a5,027c4af3,001c0000	00000001,00000000,00000000,00010000	0000000d,00000000,00000000,00010000
000367	ok	95c71c72,81b9eabb,00e5c5bb,001c0000	00000001,00000000,00000000,00010000	00000024,00000000,00000000,00010000
000368	ok	e6759775,289bf77d,0043006b,001c0000	00000001,00000000,00000000,00010000	00bc614e,00000000,00000000,00060000
000369	ok	8d555555,33c981fb,1aed2bf9,001a0000	00000001,00000000,00000000,00010000	0000000c,00000000,00000000,00040000
000370	ok	6e0e1b62,ad96bafa,1a2f3f17,801a0000	00000001,00000000,00000000,00010000	000004d2,00000000,00000000,80060000
000371	ok	8d555555,33c981fb,1aed2bf9,80180000	00000001,00000000,00000000,00010000	0000000c,00000000,00000000,80060000
000372	ok	4a780829,1a150f66,000001b7,001c0000	00000001,00000000,00000000,00010000	499602d2,00000000,00000000,00040000
000373	ok	164ea24e,1a150377,000001b7,801c0000	00000001,00000000,00000000,00010000	499602d4,00000000,00000000,80040000
000374	ok	16e33005,303a03f5,0000ab86,001c0000	00000001,00000000,00000000,00010000	075bcd15,00000000,00000000,00050000
000375	ok	5e52783d,000013cc,00000000,001c0000	00000001,00000000,00000000,00010000	c56536c8,000029c7,00000000,00000000
000376	ok	6d064015,3b7e8625,00000001,001c0000	00000001,00000000,00000000,00010000	029f31fd,00000000,00000000,00000000
000377	dividebyzero	-	0000000b,00000000,00000000,00020000	00000000,00000000,00000000,00000000
000378	dividebyzero	-	0000000b,00000000,00000000,00020000	00000000,00000000,00000000,80000000
000379	ok	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	00000001,00000000,00000000,00000000
000380	ok	0000000b,00000000,00000000,80020000	0000000b,00000000,00000000,00020000	00000001,00000000,00000000,80000000
000381	ok	00000037,00000000,00000000,00030000	0000000b,00000000,00000000,00020000	00000002,00000000,00000000,00000000
000382	ok	00000037,00000000,00000000,80030000	0000000b,00000000,00000000,00020000	00000002,00000000,00000000,80000000
000383	ok	0000000b,00000000,00000000,00030000	0000000b,00000000,00000000,00020000	0000000a,00000000,00000000,00000000
000384	ok	0000000b,00000000,00000000,00010000	0000000b,00000000,00000000,00020000	00000001,00000000,00000000,00010000
000385	ok	00000001,00000000,00000000,00000000	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000
000386	ok	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	0000000a,00000000,00000000,00010000
