# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
000252	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00000019,00000000,00000000,80010000
000253	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,00000000
000254	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000
000255	ok	00000000,00000000,00000000,801c0000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,001c0000
000256	ok	00000000,00000000,00000000,801c0000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,801c0000
000257	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	038e38e3,593f628d,b3827a7d,001c0000
000258	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	fffffffe,ffffffff,ffffffff,00000000
000259	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	6fba1e6c,fe0145d0,5983a27b,00030000
000260	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	e9da2a3a,cf62ba73,6785aac3,80160000
000261	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	e91a115e,1d553718,0190e897,80040000
000262	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	1b04adac,255426f9,0fa915e7,80050000
000263	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	ffffffff,00000000,00000000,00000000
000264	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00000000,00000001,00000000,00000000
000265	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	ffffffff,ffffffff,00000000,00000000
000266	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00000000,00000000,00000001,00000000
000267	ok	00000000,00000000,00000000,801c0000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,001c0000
000268	ok	00000000,00000000,00000000,801c0000	00000002,00000000,00000000,80000000	00000001,00000000,00000000,001c0000
000269	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	10000000,3e250261,204fce5e,00000000
000270	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	0d750612,e682c320,0103ddcf,001a0000
000271	ok	000019f4,00000000,00000000,80040000	00000002,00000000,00000000,80000000	0000342c,00000000,00000000,80040000
000272	ok	00000007,00000000,00000000,80010000	00000002,00000000,00000000,80000000	0000000d,00000000,00000000,00010000
000273	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00000024,00000000,00000000,00010000
000274	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	00bc614e,00000000,00000000,00060000
000275	ok	00000008,00000000,00000000,80040000	00000002,00000000,00000000,80000000	0000000c,00000000,00000000,00040000
000276	ok	00000398,00000000,00000000,80060000	00000002,00000000,00000000,80000000	000004d2,00000000,00000000,80060000
000277	ok	00000008,00000000,00000000,80060000	00000002,00000000,00000000,80000000	0000000c,00000000,00000000,80060000
000278	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	499602d2,00000000,00000000,00040000
000279	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	499602d4,00000000,00000000,80040000
000280	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	075bcd15,00000000,00000000,00050000
000281	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	c56536c8,000029c7,00000000,00000000
000282	ok	00000002,00000000,00000000,80000000	00000002,00000000,00000000,80000000	029f31fd,00000000,00000000,00000000
000283	dividebyzero	-	0000000a,00000000,00000000,00000000	00000000,00000000,00000000,00000000
000284	dividebyzero	-	0000000a,00000000,00000000,00000000	00000000,00000000,00000000,80000000
000285	ok	00000000,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,00000000
000286	ok	00000000,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,80000000
000287	ok	00000000,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000002,00000000,00000000,00000000
000288	ok	00000000,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000002,00000000,00000000,80000000
000289	ok	00000000,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000
000290	ok	00000000,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,00010000
000291	ok	0000000a,00000000,00000000,00020000	0000000a,00000000,00000000,00000000	0000000b,00000000,00000000,00020000
000292	ok	00000000,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00010000
000293	ok	00000000,00000000,00000000,00020000	0000000a,00000000,00000000,00000000	00000064,00000000,00000000,00020000
000294	ok	00000000,00000000,00000000,00040000	0000000a,00000000,00000000,00000000	00002710,00000000,00000000,00040000
000295	ok	00000000,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	00000005,00000000,00000000,00010000
000296	ok	00000000,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	00000019,00000000,00000000,00010000
000297	ok	00000064,00000000,00000000,00020000	0000000a,00000000,00000000,00000000	000000e1,00000000,00000000,00020000
000298	ok	00000000,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	00000005,00000000,00000000,80010000
000299	ok	00000000,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	00000019,00000000,00000000,80010000
000300	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000
000301	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,80000000
000302	ok	00000000,00000000,00000000,001c0000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
000303	ok	00000000,00000000,00000000,001c0000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,801c0000
000304	ok	9c71c71d,1432b53d,8f9b9531,001c0000	0000000a,00000000,00000000,00000000	038e38e3,593f628d,b3827a7d,001c0000
000305	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	fffffffe,ffffffff,ffffffff,00000000
000306	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
000307	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
000308	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	e91a115e,1d553718,0190e897,80040000
000309	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000
000310	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000
000311	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000000,00000001,00000000,00000000
000312	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	ffffffff,ffffffff,00000000,00000000
000313	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00000000,00000000,00000001,00000000
000314	ok	00000000,00000000,00000000,001c0000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
000315	ok	00000000,00000000,00000000,001c0000	0000000a,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
000316	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	10000000,3e250261,204fce5e,00000000
000317	ok	bfa0edca,ec4836dc,002f94cc,001a0000	0000000a,00000000,00000000,00000000	0d750612,e682c320,0103ddcf,001a0000
000318	ok	0000196c,00000000,00000000,00040000	0000000a,00000000,00000000,00000000	0000342c,00000000,00000000,80040000
000319	ok	00000009,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	0000000d,00000000,00000000,00010000
000320	ok	0000001c,00000000,00000000,00010000	0000000a,00000000,00000000,00000000	00000024,00000000,00000000,00010000
000321	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	00bc614e,00000000,00000000,00060000
000322	ok	00000004,00000000,00000000,00040000	0000000a,00000000,00000000,00000000	0000000c,00000000,00000000,00040000
000323	ok	00000382,00000000,00000000,00060000	0000000a,00000000,00000000,00000000	000004d2,00000000,00000000,80060000
000324	ok	00000004,00000000,00000000,00060000	0000000a,00000000,00000000,00000000	0000000c,00000000,00000000,80060000
000325	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	499602d2,00000000,00000000,00040000
000326	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	499602d4,00000000,00000000,80040000
000327	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	075bcd15,00000000,00000000,00050000
000328	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	c56536c8,000029c7,00000000,00000000
000329	ok	0000000a,00000000,00000000,00000000	0000000a,00000000,00000000,00000000	029f31fd,00000000,00000000,00000000
000330	dividebyzero	-	00000001,00000000,00000000,00010000	00000000,00000000,00000000,00000000
000331	dividebyzero	-	00000001,00000000,00000000,00010000	00000000,00000000,00000000,80000000
000332	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00000000
000333	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,80000000
000334	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000002,00000000,00000000,00000000
000335	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000002,00000000,00000000,80000000
000336	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	0000000a,00000000,00000000,00000000
000337	ok	00000000,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000
000338	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	0000000b,00000000,00000000,00020000
000339	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	0000000a,00000000,00000000,00010000
000340	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000064,00000000,00000000,00020000
000341	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00002710,00000000,00000000,00040000
000342	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000005,00000000,00000000,00010000
000343	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000019,00000000,00000000,00010000
000344	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	000000e1,00000000,00000000,00020000
000345	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000005,00000000,00000000,80010000
000346	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000019,00000000,00000000,80010000
000347	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000
000348	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,80000000
000349	ok	00000000,00000000,00000000,001c0000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000350	ok	00000000,00000000,00000000,001c0000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,801c0000
000351	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	038e38e3,593f628d,b3827a7d,001c0000
000352	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	fffffffe,ffffffff,ffffffff,00000000
000353	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	6fba1e6c,fe0145d0,5983a27b,00030000
000354	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	e9da2a3a,cf62ba73,6785aac3,80160000
000355	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	e91a115e,1d553718,0190e897,80040000
000356	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	1b04adac,255426f9,0fa915e7,80050000
000357	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	ffffffff,00000000,00000000,00000000
000358	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000000,00000001,00000000,00000000
000359	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	ffffffff,ffffffff,00000000,00000000
000360	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000000,00000000,00000001,00000000
000361	ok	00000000,00000000,00000000,001c0000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000362	ok	00000000,00000000,00000000,001c0000	00000001,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000363	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	10000000,3e250261,204fce5e,00000000
000364	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	0d750612,e682c320,0103ddcf,001a0000
000365	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	0000342c,00000000,00000000,80040000
000366	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	0000000d,00000000,00000000,00010000
000367	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00000024,00000000,00000000,00010000
000368	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	00bc614e,00000000,00000000,00060000
000369	ok	00000004,00000000,00000000,00040000	00000001,00000000,00000000,00010000	0000000c,00000000,00000000,00040000
000370	ok	0000002e,00000000,00000000,00060000	00000001,00000000,00000000,00010000	000004d2,00000000,00000000,80060000
000371	ok	00000004,00000000,00000000,00060000	00000001,00000000,00000000,00010000	0000000c,00000000,00000000,80060000
000372	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	499602d2,00000000,00000000,00040000
000373	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	499602d4,00000000,00000000,80040000
000374	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	075bcd15,00000000,00000000,00050000
000375	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	c56536c8,000029c7,00000000,00000000
000376	ok	00000001,00000000,00000000,00010000	00000001,00000000,00000000,00010000	029f31fd,00000000,00000000,00000000
000377	dividebyzero	-	0000000b,00000000,00000000,00020000	00000000,00000000,00000000,00000000
000378	dividebyzero	-	0000000b,00000000,00000000,00020000	00000000,00000000,00000000,80000000
000379	ok	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	00000001,00000000,00000000,00000000
000380	ok	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	00000001,00000000,00000000,80000000
000381	ok	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	00000002,00000000,00000000,00000000
000382	ok	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	00000002,00000000,00000000,80000000
000383	ok	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	0000000a,00000000,00000000,00000000
000384	ok	00000001,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	00000001,00000000,00000000,00010000
000385	ok	00000000,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000
000386	ok	0000000b,00000000,00000000,00020000	0000000b,00000000,00000000,00020000	0000000a,00000000,00000000,00010000
