# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
000401	format	-	00000000,00000000,00000000,00000000	x	invariant
000402	format	-	00000000,00000000,00000000,00000000	x	en-US
000403	format	-	00000000,00000000,00000000,00000000	X2	invariant
000404	format	-	00000000,00000000,00000000,00000000	X2	en-US
000405	ok	\u00a40.00	00000000,00000000,00000000,80000000	C	invariant
000406	ok	$0.00	00000000,00000000,00000000,80000000	C	en-US
000407	ok	\u00a40	00000000,00000000,00000000,80000000	C0	invariant
000408	ok	$0	00000000,00000000,00000000,80000000	C0	en-US
000409	ok	\u00a40.0	00000000,00000000,00000000,80000000	C1	invariant
000410	ok	$0.0	00000000,00000000,00000000,80000000	C1	en-US
000411	ok	\u00a40.00	00000000,00000000,00000000,80000000	C2	invariant
000412	ok	$0.00	00000000,00000000,00000000,80000000	C2	en-US
000413	ok	\u00a40.000	00000000,00000000,00000000,80000000	C3	invariant
000414	ok	$0.000	00000000,00000000,00000000,80000000	C3	en-US
000415	ok	\u00a40.0000	00000000,00000000,00000000,80000000	C4	invariant
000416	ok	$0.0000	00000000,00000000,00000000,80000000	C4	en-US
000417	ok	\u00a40.00000	00000000,00000000,00000000,80000000	C5	invariant
000418	ok	$0.00000	00000000,00000000,00000000,80000000	C5	en-US
000419	ok	\u00a40.000000	00000000,00000000,00000000,80000000	C6	invariant
000420	ok	$0.000000	00000000,00000000,00000000,80000000	C6	en-US
000421	ok	\u00a40.0000000	00000000,00000000,00000000,80000000	C7	invariant
000422	ok	$0.0000000	00000000,00000000,00000000,80000000	C7	en-US
000423	ok	\u00a40.00000000	00000000,00000000,00000000,80000000	C8	invariant
000424	ok	$0.00000000	00000000,00000000,00000000,80000000	C8	en-US
000425	ok	\u00a40.000000000	00000000,00000000,00000000,80000000	C9	invariant
000426	ok	$0.000000000	00000000,00000000,00000000,80000000	C9	en-US
000427	ok	\u00a40.000000000000000	00000000,00000000,00000000,80000000	C15	invariant
000428	ok	$0.000000000000000	00000000,00000000,00000000,80000000	C15	en-US
000429	ok	\u00a40.0000000000000000000000000000	00000000,00000000,00000000,80000000	C28	invariant
000430	ok	$0.0000000000000000000000000000	00000000,00000000,00000000,80000000	C28	en-US
000431	ok	\u00a40.000000000000000000000000000000	00000000,00000000,00000000,80000000	C30	invariant
000432	ok	$0.000000000000000000000000000000	00000000,00000000,00000000,80000000	C30	en-US
000433	ok	\u00a40.00	00000000,00000000,00000000,80000000	c	invariant
000434	ok	$0.00	00000000,00000000,00000000,80000000	c	en-US
000435	ok	\u00a40	00000000,00000000,00000000,80000000	c0	invariant
000436	ok	$0	00000000,00000000,00000000,80000000	c0	en-US
000437	ok	\u00a40.0	00000000,00000000,00000000,80000000	c1	invariant
000438	ok	$0.0	00000000,00000000,00000000,80000000	c1	en-US
000439	ok	\u00a40.00	00000000,00000000,00000000,80000000	c2	invariant
000440	ok	$0.00	00000000,00000000,00000000,80000000	c2	en-US
000441	ok	\u00a40.000	00000000,00000000,00000000,80000000	c3	invariant
000442	ok	$0.000	00000000,00000000,00000000,80000000	c3	en-US
000443	ok	\u00a40.0000	00000000,00000000,00000000,80000000	c4	invariant
000444	ok	$0.0000	00000000,00000000,00000000,80000000	c4	en-US
000445	ok	\u00a40.00000	00000000,00000000,00000000,80000000	c5	invariant
000446	ok	$0.00000	00000000,00000000,00000000,80000000	c5	en-US
000447	ok	\u00a40.000000	00000000,00000000,00000000,80000000	c6	invariant
000448	ok	$0.000000	00000000,00000000,00000000,80000000	c6	en-US
000449	ok	\u00a40.0000000	00000000,00000000,00000000,80000000	c7	invariant
000450	ok	$0.0000000	00000000,00000000,00000000,80000000	c7	en-US
000451	ok	\u00a40.00000000	00000000,00000000,00000000,80000000	c8	invariant
000452	ok	$0.00000000	00000000,00000000,00000000,80000000	c8	en-US
000453	ok	\u00a40.000000000	00000000,00000000,00000000,80000000	c9	invariant
000454	ok	$0.000000000	00000000,00000000,00000000,80000000	c9	en-US
000455	ok	\u00a40.000000000000000	00000000,00000000,00000000,80000000	c15	invariant
000456	ok	$0.000000000000000	00000000,00000000,00000000,80000000	c15	en-US
000457	ok	\u00a40.0000000000000000000000000000	00000000,00000000,00000000,80000000	c28	invariant
000458	ok	$0.0000000000000000000000000000	00000000,00000000,00000000,80000000	c28	en-US
000459	ok	\u00a40.000000000000000000000000000000	00000000,00000000,00000000,80000000	c30	invariant
000460	ok	$0.000000000000000000000000000000	00000000,00000000,00000000,80000000	c30	en-US
000461	ok	0.000000E+000	00000000,00000000,00000000,80000000	E	invariant
000462	ok	0.000000E+000	00000000,00000000,00000000,80000000	E	en-US
000463	ok	0E+000	00000000,00000000,00000000,80000000	E0	invariant
000464	ok	0E+000	00000000,00000000,00000000,80000000	E0	en-US
000465	ok	0.0E+000	00000000,00000000,00000000,80000000	E1	invariant
000466	ok	0.0E+000	00000000,00000000,00000000,80000000	E1	en-US
000467	ok	0.00E+000	00000000,00000000,00000000,80000000	E2	invariant
000468	ok	0.00E+000	00000000,00000000,00000000,80000000	E2	en-US
000469	ok	0.000E+000	00000000,00000000,00000000,80000000	E3	invariant
000470	ok	0.000E+000	00000000,00000000,00000000,80000000	E3	en-US
000471	ok	0.0000E+000	00000000,00000000,00000000,80000000	E4	invariant
000472	ok	0.0000E+000	00000000,00000000,00000000,80000000	E4	en-US
000473	ok	0.00000E+000	00000000,00000000,00000000,80000000	E5	invariant
000474	ok	0.00000E+000	00000000,00000000,00000000,80000000	E5	en-US
000475	ok	0.000000E+000	00000000,00000000,00000000,80000000	E6	invariant
000476	ok	0.000000E+000	00000000,00000000,00000000,80000000	E6	en-US
000477	ok	0.0000000E+000	00000000,00000000,00000000,80000000	E7	invariant
000478	ok	0.0000000E+000	00000000,00000000,00000000,80000000	E7	en-US
000479	ok	0.00000000E+000	00000000,00000000,00000000,80000000	E8	invariant
000480	ok	0.00000000E+000	00000000,00000000,00000000,80000000	E8	en-US
000481	ok	0.000000000E+000	00000000,00000000,00000000,80000000	E9	invariant
000482	ok	0.000000000E+000	00000000,00000000,00000000,80000000	E9	en-US
000483	ok	0.000000000000000E+000	00000000,00000000,00000000,80000000	E15	invariant
000484	ok	0.000000000000000E+000	00000000,00000000,00000000,80000000	E15	en-US
000485	ok	0.0000000000000000000000000000E+000	00000000,00000000,00000000,80000000	E28	invariant
000486	ok	0.0000000000000000000000000000E+000	00000000,00000000,00000000,80000000	E28	en-US
000487	ok	0.000000000000000000000000000000E+000	00000000,00000000,00000000,80000000	E30	invariant
000488	ok	0.000000000000000000000000000000E+000	00000000,00000000,00000000,80000000	E30	en-US
000489	ok	0.000000e+000	00000000,00000000,00000000,80000000	e	invariant
000490	ok	0.000000e+000	00000000,00000000,00000000,80000000	e	en-US
000491	ok	0e+000	00000000,00000000,00000000,80000000	e0	invariant
000492	ok	0e+000	00000000,00000000,00000000,80000000	e0	en-US
000493	ok	0.0e+000	00000000,00000000,00000000,80000000	e1	invariant
000494	ok	0.0e+000	00000000,00000000,00000000,80000000	e1	en-US
000495	ok	0.00e+000	00000000,00000000,00000000,80000000	e2	invariant
000496	ok	0.00e+000	00000000,00000000,00000000,80000000	e2	en-US
000497	ok	0.000e+000	00000000,00000000,00000000,80000000	e3	invariant
000498	ok	0.000e+000	00000000,00000000,00000000,80000000	e3	en-US
000499	ok	0.0000e+000	00000000,00000000,00000000,80000000	e4	invariant
000500	ok	0.0000e+000	00000000,00000000,00000000,80000000	e4	en-US
000501	ok	0.00000e+000	00000000,00000000,00000000,80000000	e5	invariant
000502	ok	0.00000e+000	00000000,00000000,00000000,80000000	e5	en-US
000503	ok	0.000000e+000	00000000,00000000,00000000,80000000	e6	invariant
000504	ok	0.000000e+000	00000000,00000000,00000000,80000000	e6	en-US
000505	ok	0.0000000e+000	00000000,00000000,00000000,80000000	e7	invariant
000506	ok	0.0000000e+000	00000000,00000000,00000000,80000000	e7	en-US
000507	ok	0.00000000e+000	00000000,00000000,00000000,80000000	e8	invariant
000508	ok	0.00000000e+000	00000000,00000000,00000000,80000000	e8	en-US
000509	ok	0.000000000e+000	00000000,00000000,00000000,80000000	e9	invariant
000510	ok	0.000000000e+000	00000000,00000000,00000000,80000000	e9	en-US
000511	ok	0.000000000000000e+000	00000000,00000000,00000000,80000000	e15	invariant
000512	ok	0.000000000000000e+000	00000000,00000000,00000000,80000000	e15	en-US
000513	ok	0.0000000000000000000000000000e+000	00000000,00000000,00000000,80000000	e28	invariant
000514	ok	0.0000000000000000000000000000e+000	00000000,00000000,00000000,80000000	e28	en-US
000515	ok	0.000000000000000000000000000000e+000	00000000,00000000,00000000,80000000	e30	invariant
000516	ok	0.000000000000000000000000000000e+000	00000000,00000000,00000000,80000000	e30	en-US
000517	ok	0.00	00000000,00000000,00000000,80000000	F	invariant
000518	ok	0.000	00000000,00000000,00000000,80000000	F	en-US
000519	ok	0	00000000,00000000,00000000,80000000	F0	invariant
000520	ok	0	00000000,00000000,00000000,80000000	F0	en-US
000521	ok	0.0	00000000,00000000,00000000,80000000	F1	invariant
000522	ok	0.0	00000000,00000000,00000000,80000000	F1	en-US
000523	ok	0.00	00000000,00000000,00000000,80000000	F2	invariant
000524	ok	0.00	00000000,00000000,00000000,80000000	F2	en-US
000525	ok	0.000	00000000,00000000,00000000,80000000	F3	invariant
000526	ok	0.000	00000000,00000000,00000000,80000000	F3	en-US
000527	ok	0.0000	00000000,00000000,00000000,80000000	F4	invariant
000528	ok	0.0000	00000000,00000000,00000000,80000000	F4	en-US
000529	ok	0.00000	00000000,00000000,00000000,80000000	F5	invariant
000530	ok	0.00000	00000000,00000000,00000000,80000000	F5	en-US
000531	ok	0.000000	00000000,00000000,00000000,80000000	F6	invariant
000532	ok	0.000000	00000000,00000000,00000000,80000000	F6	en-US
000533	ok	0.0000000	00000000,00000000,00000000,80000000	F7	invariant
000534	ok	0.0000000	00000000,00000000,00000000,80000000	F7	en-US
000535	ok	0.00000000	00000000,00000000,00000000,80000000	F8	invariant
000536	ok	0.00000000	00000000,00000000,00000000,80000000	F8	en-US
000537	ok	0.000000000	00000000,00000000,00000000,80000000	F9	invariant
000538	ok	0.000000000	00000000,00000000,00000000,80000000	F9	en-US
000539	ok	0.000000000000000	00000000,00000000,00000000,80000000	F15	invariant
000540	ok	0.000000000000000	00000000,00000000,00000000,80000000	F15	en-US
000541	ok	0.0000000000000000000000000000	00000000,00000000,00000000,80000000	F28	invariant
000542	ok	0.0000000000000000000000000000	00000000,00000000,00000000,80000000	F28	en-US
000543	ok	0.000000000000000000000000000000	00000000,00000000,00000000,80000000	F30	invariant
000544	ok	0.000000000000000000000000000000	00000000,00000000,00000000,80000000	F30	en-US
000545	ok	0.00	00000000,00000000,00000000,80000000	f	invariant
000546	ok	0.000	00000000,00000000,00000000,80000000	f	en-US
000547	ok	0	00000000,00000000,00000000,80000000	f0	invariant
000548	ok	0	00000000,00000000,00000000,80000000	f0	en-US
000549	ok	0.0	00000000,00000000,00000000,80000000	f1	invariant
000550	ok	0.0	00000000,00000000,00000000,80000000	f1	en-US
000551	ok	0.00	00000000,00000000,00000000,80000000	f2	invariant
000552	ok	0.00	00000000,00000000,00000000,80000000	f2	en-US
000553	ok	0.000	00000000,00000000,00000000,80000000	f3	invariant
000554	ok	0.000	00000000,00000000,00000000,80000000	f3	en-US
000555	ok	0.0000	00000000,00000000,00000000,80000000	f4	invariant
000556	ok	0.0000	00000000,00000000,00000000,80000000	f4	en-US
000557	ok	0.00000	00000000,00000000,00000000,80000000	f5	invariant
000558	ok	0.00000	00000000,00000000,00000000,80000000	f5	en-US
000559	ok	0.000000	00000000,00000000,00000000,80000000	f6	invariant
000560	ok	0.000000	00000000,00000000,00000000,80000000	f6	en-US
000561	ok	0.0000000	00000000,00000000,00000000,80000000	f7	invariant
000562	ok	0.0000000	00000000,00000000,00000000,80000000	f7	en-US
000563	ok	0.00000000	00000000,00000000,00000000,80000000	f8	invariant
000564	ok	0.00000000	00000000,00000000,00000000,80000000	f8	en-US
000565	ok	0.000000000	00000000,00000000,00000000,80000000	f9	invariant
000566	ok	0.000000000	00000000,00000000,00000000,80000000	f9	en-US
000567	ok	0.000000000000000	00000000,00000000,00000000,80000000	f15	invariant
000568	ok	0.000000000000000	00000000,00000000,00000000,80000000	f15	en-US
000569	ok	0.0000000000000000000000000000	00000000,00000000,00000000,80000000	f28	invariant
000570	ok	0.0000000000000000000000000000	00000000,00000000,00000000,80000000	f28	en-US
000571	ok	0.000000000000000000000000000000	00000000,00000000,00000000,80000000	f30	invariant
000572	ok	0.000000000000000000000000000000	00000000,00000000,00000000,80000000	f30	en-US
000573	ok	0	00000000,00000000,00000000,80000000	G	invariant
000574	ok	0	00000000,00000000,00000000,80000000	G	en-US
000575	ok	0	00000000,00000000,00000000,80000000	G0	invariant
000576	ok	0	00000000,00000000,00000000,80000000	G0	en-US
000577	ok	0	00000000,00000000,00000000,80000000	G1	invariant
000578	ok	0	00000000,00000000,00000000,80000000	G1	en-US
000579	ok	0	00000000,00000000,00000000,80000000	G2	invariant
000580	ok	0	00000000,00000000,00000000,80000000	G2	en-US
000581	ok	0	00000000,00000000,00000000,80000000	G3	invariant
000582	ok	0	00000000,00000000,00000000,80000000	G3	en-US
000583	ok	0	00000000,00000000,00000000,80000000	G4	invariant
000584	ok	0	00000000,00000000,00000000,80000000	G4	en-US
000585	ok	0	00000000,00000000,00000000,80000000	G5	invariant
000586	ok	0	00000000,00000000,00000000,80000000	G5	en-US
000587	ok	0	00000000,00000000,00000000,80000000	G6	invariant
000588	ok	0	00000000,00000000,00000000,80000000	G6	en-US
000589	ok	0	00000000,00000000,00000000,80000000	G7	invariant
000590	ok	0	00000000,00000000,00000000,80000000	G7	en-US
000591	ok	0	00000000,00000000,00000000,80000000	G8	invariant
000592	ok	0	00000000,00000000,00000000,80000000	G8	en-US
000593	ok	0	00000000,00000000,00000000,80000000	G9	invariant
000594	ok	0	00000000,00000000,00000000,80000000	G9	en-US
000595	ok	0	00000000,00000000,00000000,80000000	G15	invariant
000596	ok	0	00000000,00000000,00000000,80000000	G15	en-US
000597	ok	0	00000000,00000000,00000000,80000000	G28	invariant
000598	ok	0	00000000,00000000,00000000,80000000	G28	en-US
000599	ok	0	00000000,00000000,00000000,80000000	G30	invariant
000600	ok	0	00000000,00000000,00000000,80000000	G30	en-US
000601	ok	0	00000000,00000000,00000000,80000000	g	invariant
000602	ok	0	00000000,00000000,00000000,80000000	g	en-US
000603	ok	0	00000000,00000000,00000000,80000000	g0	invariant
000604	ok	0	00000000,00000000,00000000,80000000	g0	en-US
000605	ok	0	00000000,00000000,00000000,80000000	g1	invariant
000606	ok	0	00000000,00000000,00000000,80000000	g1	en-US
000607	ok	0	00000000,00000000,00000000,80000000	g2	invariant
000608	ok	0	00000000,00000000,00000000,80000000	g2	en-US
000609	ok	0	00000000,00000000,00000000,80000000	g3	invariant
000610	ok	0	00000000,00000000,00000000,80000000	g3	en-US
000611	ok	0	00000000,00000000,00000000,80000000	g4	invariant
000612	ok	0	00000000,00000000,00000000,80000000	g4	en-US
000613	ok	0	00000000,00000000,00000000,80000000	g5	invariant
000614	ok	0	00000000,00000000,00000000,80000000	g5	en-US
000615	ok	0	00000000,00000000,00000000,80000000	g6	invariant
000616	ok	0	00000000,00000000,00000000,80000000	g6	en-US
000617	ok	0	00000000,00000000,00000000,80000000	g7	invariant
000618	ok	0	00000000,00000000,00000000,80000000	g7	en-US
000619	ok	0	00000000,00000000,00000000,80000000	g8	invariant
000620	ok	0	00000000,00000000,00000000,80000000	g8	en-US
000621	ok	0	00000000,00000000,00000000,80000000	g9	invariant
000622	ok	0	00000000,00000000,00000000,80000000	g9	en-US
000623	ok	0	00000000,00000000,00000000,80000000	g15	invariant
000624	ok	0	00000000,00000000,00000000,80000000	g15	en-US
000625	ok	0	00000000,00000000,00000000,80000000	g28	invariant
000626	ok	0	00000000,00000000,00000000,80000000	g28	en-US
000627	ok	0	00000000,00000000,00000000,80000000	g30	invariant
000628	ok	0	00000000,00000000,00000000,80000000	g30	en-US
000629	ok	0.00	00000000,00000000,00000000,80000000	N	invariant
000630	ok	0.000	00000000,00000000,00000000,80000000	N	en-US
000631	ok	0	00000000,00000000,00000000,80000000	N0	invariant
000632	ok	0	00000000,00000000,00000000,80000000	N0	en-US
000633	ok	0.0	00000000,00000000,00000000,80000000	N1	invariant
000634	ok	0.0	00000000,00000000,00000000,80000000	N1	en-US
000635	ok	0.00	00000000,00000000,00000000,80000000	N2	invariant
000636	ok	0.00	00000000,00000000,00000000,80000000	N2	en-US
000637	ok	0.000	00000000,00000000,00000000,80000000	N3	invariant
000638	ok	0.000	00000000,00000000,00000000,80000000	N3	en-US
000639	ok	0.0000	00000000,00000000,00000000,80000000	N4	invariant
000640	ok	0.0000	00000000,00000000,00000000,80000000	N4	en-US
000641	ok	0.00000	00000000,00000000,00000000,80000000	N5	invariant
000642	ok	0.00000	00000000,00000000,00000000,80000000	N5	en-US
000643	ok	0.000000	00000000,00000000,00000000,80000000	N6	invariant
000644	ok	0.000000	00000000,00000000,00000000,80000000	N6	en-US
000645	ok	0.0000000	00000000,00000000,00000000,80000000	N7	invariant
000646	ok	0.0000000	00000000,00000000,00000000,80000000	N7	en-US
000647	ok	0.00000000	00000000,00000000,00000000,80000000	N8	invariant
000648	ok	0.00000000	00000000,00000000,00000000,80000000	N8	en-US
000649	ok	0.000000000	00000000,00000000,00000000,80000000	N9	invariant
000650	ok	0.000000000	00000000,00000000,00000000,80000000	N9	en-US
000651	ok	0.000000000000000	00000000,00000000,00000000,80000000	N15	invariant
000652	ok	0.000000000000000	00000000,00000000,00000000,80000000	N15	en-US
000653	ok	0.0000000000000000000000000000	00000000,00000000,00000000,80000000	N28	invariant
000654	ok	0.0000000000000000000000000000	00000000,00000000,00000000,80000000	N28	en-US
000655	ok	0.000000000000000000000000000000	00000000,00000000,00000000,80000000	N30	invariant
000656	ok	0.000000000000000000000000000000	00000000,00000000,00000000,80000000	N30	en-US
000657	ok	0.00	00000000,00000000,00000000,80000000	n	invariant
000658	ok	0.000	00000000,00000000,00000000,80000000	n	en-US
000659	ok	0	00000000,00000000,00000000,80000000	n0	invariant
000660	ok	0	00000000,00000000,00000000,80000000	n0	en-US
000661	ok	0.0	00000000,00000000,00000000,80000000	n1	invariant
000662	ok	0.0	00000000,00000000,00000000,80000000	n1	en-US
000663	ok	0.00	00000000,00000000,00000000,80000000	n2	invariant
000664	ok	0.00	00000000,00000000,00000000,80000000	n2	en-US
000665	ok	0.000	00000000,00000000,00000000,80000000	n3	invariant
000666	ok	0.000	00000000,00000000,00000000,80000000	n3	en-US
