# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
000394	ok	0	00000002,00000000,00000000,80000000	#,##0,,	en-US
000395	ok	-200%	00000002,00000000,00000000,80000000	0%	invariant
000396	ok	-200%	00000002,00000000,00000000,80000000	0%	en-US
000397	ok	-200%	00000002,00000000,00000000,80000000	#.##%	invariant
000398	ok	-200%	00000002,00000000,00000000,80000000	#.##%	en-US
000399	ok	-200.0%	00000002,00000000,00000000,80000000	0.0%	invariant
000400	ok	-200.0%	00000002,00000000,00000000,80000000	0.0%	en-US
000401	ok	-00002	00000002,00000000,00000000,80000000	00000	invariant
000402	ok	-00002	00000002,00000000,00000000,80000000	00000	en-US
000403	ok	-02	00000002,00000000,00000000,80000000	###00.##	invariant
000404	ok	-02	00000002,00000000,00000000,80000000	###00.##	en-US
000405	ok	-2	00000002,00000000,00000000,80000000	.##	invariant
000406	ok	-2	00000002,00000000,00000000,80000000	.##	en-US
000407	ok	-2	00000002,00000000,00000000,80000000	#.	invariant
000408	ok	-2	00000002,00000000,00000000,80000000	#.	en-US
000409	ok	-2.0E+0	00000002,00000000,00000000,80000000	0.0E+0	invariant
000410	ok	-2.0E+0	00000002,00000000,00000000,80000000	0.0E+0	en-US
000411	ok	-2.0E0	00000002,00000000,00000000,80000000	0.0E-0	invariant
000412	ok	-2.0E0	00000002,00000000,00000000,80000000	0.0E-0	en-US
000413	ok	-2E+00	00000002,00000000,00000000,80000000	#.##E+00	invariant
000414	ok	-2E+00	00000002,00000000,00000000,80000000	#.##E+00	en-US
000415	ok	-2E0	00000002,00000000,00000000,80000000	0E0	invariant
000416	ok	-2E0	00000002,00000000,00000000,80000000	0E0	en-US
000417	ok	(2)	00000002,00000000,00000000,80000000	0;(0)	invariant
000418	ok	(2)	00000002,00000000,00000000,80000000	0;(0)	en-US
000419	ok	(2)	00000002,00000000,00000000,80000000	0;(0);zero	invariant
000420	ok	(2)	00000002,00000000,00000000,80000000	0;(0);zero	en-US
000421	ok	(2.00)	00000002,00000000,00000000,80000000	#,##0.00;(#,##0.00);-	invariant
000422	ok	(2.00)	00000002,00000000,00000000,80000000	#,##0.00;(#,##0.00);-	en-US
000423	ok	-#2	00000002,00000000,00000000,80000000	\\#0	invariant
000424	ok	-#2	00000002,00000000,00000000,80000000	\\#0	en-US
000425	ok	-lit2	00000002,00000000,00000000,80000000	'lit'0	invariant
000426	ok	-lit2	00000002,00000000,00000000,80000000	'lit'0	en-US
000427	ok	-q2	00000002,00000000,00000000,80000000	"q"0	invariant
000428	ok	-q2	00000002,00000000,00000000,80000000	"q"0	en-US
000429	ok	-2x	00000002,00000000,00000000,80000000	0'x'	invariant
000430	ok	-2x	00000002,00000000,00000000,80000000	0'x'	en-US
000431	ok	-2 units	00000002,00000000,00000000,80000000	0 'units'	invariant
000432	ok	-2 units	00000002,00000000,00000000,80000000	0 'units'	en-US
000433	ok	-200.00 %	00000002,00000000,00000000,80000000	0.00 %	invariant
000434	ok	-200.00 %	00000002,00000000,00000000,80000000	0.00 %	en-US
000435	ok	-$2.00	00000002,00000000,00000000,80000000	$#,##0.00	invariant
000436	ok	-$2.00	00000002,00000000,00000000,80000000	$#,##0.00	en-US
000437	ok	-2.00 EUR	00000002,00000000,00000000,80000000	#,##0.00 EUR	invariant
000438	ok	-2.00 EUR	00000002,00000000,00000000,80000000	#,##0.00 EUR	en-US
000439	ok	-2	00000002,00000000,00000000,80000000	\e	invariant
000440	ok	-2	00000002,00000000,00000000,80000000	\e	en-US
000441	ok	-abc	00000002,00000000,00000000,80000000	abc	invariant
000442	ok	-abc	00000002,00000000,00000000,80000000	abc	en-US
000443	ok	-0000000000000000000000000000000002	00000002,00000000,00000000,80000000	0000000000000000000000000000000000	invariant
000444	ok	-0000000000000000000000000000000002	00000002,00000000,00000000,80000000	0000000000000000000000000000000000	en-US
000445	ok	10	0000000a,00000000,00000000,00000000	#	invariant
000446	ok	10	0000000a,00000000,00000000,00000000	#	en-US
000447	ok	10	0000000a,00000000,00000000,00000000	0	invariant
000448	ok	10	0000000a,00000000,00000000,00000000	0	en-US
000449	ok	10.0	0000000a,00000000,00000000,00000000	0.0	invariant
000450	ok	10.0	0000000a,00000000,00000000,00000000	0.0	en-US
000451	ok	10.00	0000000a,00000000,00000000,00000000	0.00	invariant
000452	ok	10.00	0000000a,00000000,00000000,00000000	0.00	en-US
000453	ok	10	0000000a,00000000,00000000,00000000	#.##	invariant
000454	ok	10	0000000a,00000000,00000000,00000000	#.##	en-US
000455	ok	10.00	0000000a,00000000,00000000,00000000	#.00	invariant
000456	ok	10.00	0000000a,00000000,00000000,00000000	#.00	en-US
000457	ok	10	0000000a,00000000,00000000,00000000	0.###	invariant
000458	ok	10	0000000a,00000000,00000000,00000000	0.###	en-US
000459	ok	10	0000000a,00000000,00000000,00000000	#,#	invariant
000460	ok	10	0000000a,00000000,00000000,00000000	#,#	en-US
000461	ok	10	0000000a,00000000,00000000,00000000	#,##0	invariant
000462	ok	10	0000000a,00000000,00000000,00000000	#,##0	en-US
000463	ok	10.00	0000000a,00000000,00000000,00000000	#,##0.00	invariant
000464	ok	10.00	0000000a,00000000,00000000,00000000	#,##0.00	en-US
000465	ok	\e	0000000a,00000000,00000000,00000000	#,,	invariant
000466	ok	\e	0000000a,00000000,00000000,00000000	#,,	en-US
000467	ok	0	0000000a,00000000,00000000,00000000	#,##0,,	invariant
000468	ok	0	0000000a,00000000,00000000,00000000	#,##0,,	en-US
000469	ok	1000%	0000000a,00000000,00000000,00000000	0%	invariant
000470	ok	1000%	0000000a,00000000,00000000,00000000	0%	en-US
000471	ok	1000%	0000000a,00000000,00000000,00000000	#.##%	invariant
000472	ok	1000%	0000000a,00000000,00000000,00000000	#.##%	en-US
000473	ok	1000.0%	0000000a,00000000,00000000,00000000	0.0%	invariant
000474	ok	1000.0%	0000000a,00000000,00000000,00000000	0.0%	en-US
000475	ok	00010	0000000a,00000000,00000000,00000000	00000	invariant
000476	ok	00010	0000000a,00000000,00000000,00000000	00000	en-US
000477	ok	10	0000000a,00000000,00000000,00000000	###00.##	invariant
000478	ok	10	0000000a,00000000,00000000,00000000	###00.##	en-US
000479	ok	10	0000000a,00000000,00000000,00000000	.##	invariant
000480	ok	10	0000000a,00000000,00000000,00000000	.##	en-US
000481	ok	10	0000000a,00000000,00000000,00000000	#.	invariant
000482	ok	10	0000000a,00000000,00000000,00000000	#.	en-US
000483	ok	1.0E+1	0000000a,00000000,00000000,00000000	0.0E+0	invariant
000484	ok	1.0E+1	0000000a,00000000,00000000,00000000	0.0E+0	en-US
000485	ok	1.0E1	0000000a,00000000,00000000,00000000	0.0E-0	invariant
000486	ok	1.0E1	0000000a,00000000,00000000,00000000	0.0E-0	en-US
000487	ok	1E+01	0000000a,00000000,00000000,00000000	#.##E+00	invariant
000488	ok	1E+01	0000000a,00000000,00000000,00000000	#.##E+00	en-US
000489	ok	1E1	0000000a,00000000,00000000,00000000	0E0	invariant
000490	ok	1E1	0000000a,00000000,00000000,00000000	0E0	en-US
000491	ok	10	0000000a,00000000,00000000,00000000	0;(0)	invariant
000492	ok	10	0000000a,00000000,00000000,00000000	0;(0)	en-US
000493	ok	10	0000000a,00000000,00000000,00000000	0;(0);zero	invariant
000494	ok	10	0000000a,00000000,00000000,00000000	0;(0);zero	en-US
000495	ok	10.00	0000000a,00000000,00000000,00000000	#,##0.00;(#,##0.00);-	invariant
000496	ok	10.00	0000000a,00000000,00000000,00000000	#,##0.00;(#,##0.00);-	en-US
000497	ok	#10	0000000a,00000000,00000000,00000000	\\#0	invariant
000498	ok	#10	0000000a,00000000,00000000,00000000	\\#0	en-US
000499	ok	lit10	0000000a,00000000,00000000,00000000	'lit'0	invariant
000500	ok	lit10	0000000a,00000000,00000000,00000000	'lit'0	en-US
000501	ok	q10	0000000a,00000000,00000000,00000000	"q"0	invariant
000502	ok	q10	0000000a,00000000,00000000,00000000	"q"0	en-US
000503	ok	10x	0000000a,00000000,00000000,00000000	0'x'	invariant
000504	ok	10x	0000000a,00000000,00000000,00000000	0'x'	en-US
000505	ok	10 units	0000000a,00000000,00000000,00000000	0 'units'	invariant
000506	ok	10 units	0000000a,00000000,00000000,00000000	0 'units'	en-US
000507	ok	1000.00 %	0000000a,00000000,00000000,00000000	0.00 %	invariant
000508	ok	1000.00 %	0000000a,00000000,00000000,00000000	0.00 %	en-US
000509	ok	$10.00	0000000a,00000000,00000000,00000000	$#,##0.00	invariant
000510	ok	$10.00	0000000a,00000000,00000000,00000000	$#,##0.00	en-US
000511	ok	10.00 EUR	0000000a,00000000,00000000,00000000	#,##0.00 EUR	invariant
000512	ok	10.00 EUR	0000000a,00000000,00000000,00000000	#,##0.00 EUR	en-US
000513	ok	10	0000000a,00000000,00000000,00000000	\e	invariant
000514	ok	10	0000000a,00000000,00000000,00000000	\e	en-US
000515	ok	abc	0000000a,00000000,00000000,00000000	abc	invariant
000516	ok	abc	0000000a,00000000,00000000,00000000	abc	en-US
000517	ok	0000000000000000000000000000000010	0000000a,00000000,00000000,00000000	0000000000000000000000000000000000	invariant
000518	ok	0000000000000000000000000000000010	0000000a,00000000,00000000,00000000	0000000000000000000000000000000000	en-US
000519	ok	\e	00000001,00000000,00000000,00010000	#	invariant
000520	ok	\e	00000001,00000000,00000000,00010000	#	en-US
000521	ok	0	00000001,00000000,00000000,00010000	0	invariant
000522	ok	0	00000001,00000000,00000000,00010000	0	en-US
000523	ok	0.1	00000001,00000000,00000000,00010000	0.0	invariant
000524	ok	0.1	00000001,00000000,00000000,00010000	0.0	en-US
000525	ok	0.10	00000001,00000000,00000000,00010000	0.00	invariant
000526	ok	0.10	00000001,00000000,00000000,00010000	0.00	en-US
000527	ok	.1	00000001,00000000,00000000,00010000	#.##	invariant
000528	ok	.1	00000001,00000000,00000000,00010000	#.##	en-US
000529	ok	.10	00000001,00000000,00000000,00010000	#.00	invariant
000530	ok	.10	00000001,00000000,00000000,00010000	#.00	en-US
000531	ok	0.1	00000001,00000000,00000000,00010000	0.###	invariant
000532	ok	0.1	00000001,00000000,00000000,00010000	0.###	en-US
000533	ok	\e	00000001,00000000,00000000,00010000	#,#	invariant
000534	ok	\e	00000001,00000000,00000000,00010000	#,#	en-US
000535	ok	0	00000001,00000000,00000000,00010000	#,##0	invariant
000536	ok	0	00000001,00000000,00000000,00010000	#,##0	en-US
000537	ok	0.10	00000001,00000000,00000000,00010000	#,##0.00	invariant
000538	ok	0.10	00000001,00000000,00000000,00010000	#,##0.00	en-US
000539	ok	\e	00000001,00000000,00000000,00010000	#,,	invariant
000540	ok	\e	00000001,00000000,00000000,00010000	#,,	en-US
000541	ok	0	00000001,00000000,00000000,00010000	#,##0,,	invariant
000542	ok	0	00000001,00000000,00000000,00010000	#,##0,,	en-US
000543	ok	10%	00000001,00000000,00000000,00010000	0%	invariant
000544	ok	10%	00000001,00000000,00000000,00010000	0%	en-US
000545	ok	10%	00000001,00000000,00000000,00010000	#.##%	invariant
000546	ok	10%	00000001,00000000,00000000,00010000	#.##%	en-US
000547	ok	10.0%	00000001,00000000,00000000,00010000	0.0%	invariant
000548	ok	10.0%	00000001,00000000,00000000,00010000	0.0%	en-US
000549	ok	00000	00000001,00000000,00000000,00010000	00000	invariant
000550	ok	00000	00000001,00000000,00000000,00010000	00000	en-US
000551	ok	00.1	00000001,00000000,00000000,00010000	###00.##	invariant
000552	ok	00.1	00000001,00000000,00000000,00010000	###00.##	en-US
000553	ok	.1	00000001,00000000,00000000,00010000	.##	invariant
000554	ok	.1	00000001,00000000,00000000,00010000	.##	en-US
000555	ok	\e	00000001,00000000,00000000,00010000	#.	invariant
000556	ok	\e	00000001,00000000,00000000,00010000	#.	en-US
000557	ok	1.0E-1	00000001,00000000,00000000,00010000	0.0E+0	invariant
000558	ok	1.0E-1	00000001,00000000,00000000,00010000	0.0E+0	en-US
000559	ok	1.0E-1	00000001,00000000,00000000,00010000	0.0E-0	invariant
000560	ok	1.0E-1	00000001,00000000,00000000,00010000	0.0E-0	en-US
000561	ok	1E-01	00000001,00000000,00000000,00010000	#.##E+00	invariant
000562	ok	1E-01	00000001,00000000,00000000,00010000	#.##E+00	en-US
000563	ok	1E-1	00000001,00000000,00000000,00010000	0E0	invariant
000564	ok	1E-1	00000001,00000000,00000000,00010000	0E0	en-US
000565	ok	0	00000001,00000000,00000000,00010000	0;(0)	invariant
000566	ok	0	00000001,00000000,00000000,00010000	0;(0)	en-US
000567	ok	zero	00000001,00000000,00000000,00010000	0;(0);zero	invariant
000568	ok	zero	00000001,00000000,00000000,00010000	0;(0);zero	en-US
000569	ok	0.10	00000001,00000000,00000000,00010000	#,##0.00;(#,##0.00);-	invariant
000570	ok	0.10	00000001,00000000,00000000,00010000	#,##0.00;(#,##0.00);-	en-US
000571	ok	#0	00000001,00000000,00000000,00010000	\\#0	invariant
000572	ok	#0	00000001,00000000,00000000,00010000	\\#0	en-US
000573	ok	lit0	00000001,00000000,00000000,00010000	'lit'0	invariant
000574	ok	lit0	00000001,00000000,00000000,00010000	'lit'0	en-US
000575	ok	q0	00000001,00000000,00000000,00010000	"q"0	invariant
000576	ok	q0	00000001,00000000,00000000,00010000	"q"0	en-US
000577	ok	0x	00000001,00000000,00000000,00010000	0'x'	invariant
000578	ok	0x	00000001,00000000,00000000,00010000	0'x'	en-US
000579	ok	0 units	00000001,00000000,00000000,00010000	0 'units'	invariant
000580	ok	0 units	00000001,00000000,00000000,00010000	0 'units'	en-US
000581	ok	10.00 %	00000001,00000000,00000000,00010000	0.00 %	invariant
000582	ok	10.00 %	00000001,00000000,00000000,00010000	0.00 %	en-US
000583	ok	$0.10	00000001,00000000,00000000,00010000	$#,##0.00	invariant
000584	ok	$0.10	00000001,00000000,00000000,00010000	$#,##0.00	en-US
000585	ok	0.10 EUR	00000001,00000000,00000000,00010000	#,##0.00 EUR	invariant
000586	ok	0.10 EUR	00000001,00000000,00000000,00010000	#,##0.00 EUR	en-US
000587	ok	0.1	00000001,00000000,00000000,00010000	\e	invariant
000588	ok	0.1	00000001,00000000,00000000,00010000	\e	en-US
000589	ok	abc	00000001,00000000,00000000,00010000	abc	invariant
000590	ok	abc	00000001,00000000,00000000,00010000	abc	en-US
000591	ok	0000000000000000000000000000000000	00000001,00000000,00000000,00010000	0000000000000000000000000000000000	invariant
000592	ok	0000000000000000000000000000000000	00000001,00000000,00000000,00010000	0000000000000000000000000000000000	en-US
000593	ok	\e	0000000b,00000000,00000000,00020000	#	invariant
000594	ok	\e	0000000b,00000000,00000000,00020000	#	en-US
000595	ok	0	0000000b,00000000,00000000,00020000	0	invariant
000596	ok	0	0000000b,00000000,00000000,00020000	0	en-US
000597	ok	0.1	0000000b,00000000,00000000,00020000	0.0	invariant
000598	ok	0.1	0000000b,00000000,00000000,00020000	0.0	en-US
000599	ok	0.11	0000000b,00000000,00000000,00020000	0.00	invariant
000600	ok	0.11	0000000b,00000000,00000000,00020000	0.00	en-US
000601	ok	.11	0000000b,00000000,00000000,00020000	#.##	invariant
000602	ok	.11	0000000b,00000000,00000000,00020000	#.##	en-US
000603	ok	.11	0000000b,00000000,00000000,00020000	#.00	invariant
000604	ok	.11	0000000b,00000000,00000000,00020000	#.00	en-US
000605	ok	0.11	0000000b,00000000,00000000,00020000	0.###	invariant
000606	ok	0.11	0000000b,00000000,00000000,00020000	0.###	en-US
000607	ok	\e	0000000b,00000000,00000000,00020000	#,#	invariant
000608	ok	\e	0000000b,00000000,00000000,00020000	#,#	en-US
000609	ok	0	0000000b,00000000,00000000,00020000	#,##0	invariant
000610	ok	0	0000000b,00000000,00000000,00020000	#,##0	en-US
000611	ok	0.11	0000000b,00000000,00000000,00020000	#,##0.00	invariant
000612	ok	0.11	0000000b,00000000,00000000,00020000	#,##0.00	en-US
000613	ok	\e	0000000b,00000000,00000000,00020000	#,,	invariant
000614	ok	\e	0000000b,00000000,00000000,00020000	#,,	en-US
000615	ok	0	0000000b,00000000,00000000,00020000	#,##0,,	invariant
000616	ok	0	0000000b,00000000,00000000,00020000	#,##0,,	en-US
000617	ok	11%	0000000b,00000000,00000000,00020000	0%	invariant
000618	ok	11%	0000000b,00000000,00000000,00020000	0%	en-US
000619	ok	11%	0000000b,00000000,00000000,00020000	#.##%	invariant
000620	ok	11%	0000000b,00000000,00000000,00020000	#.##%	en-US
000621	ok	11.0%	0000000b,00000000,00000000,00020000	0.0%	invariant
000622	ok	11.0%	0000000b,00000000,00000000,00020000	0.0%	en-US
000623	ok	00000	0000000b,00000000,00000000,00020000	00000	invariant
000624	ok	00000	0000000b,00000000,00000000,00020000	00000	en-US
000625	ok	00.11	0000000b,00000000,00000000,00020000	###00.##	invariant
000626	ok	00.11	0000000b,00000000,00000000,00020000	###00.##	en-US
000627	ok	.11	0000000b,00000000,00000000,00020000	.##	invariant
000628	ok	.11	0000000b,00000000,00000000,00020000	.##	en-US
000629	ok	\e	0000000b,00000000,00000000,00020000	#.	invariant
000630	ok	\e	0000000b,00000000,00000000,00020000	#.	en-US
000631	ok	1.1E-1	0000000b,00000000,00000000,00020000	0.0E+0	invariant
000632	ok	1.1E-1	0000000b,00000000,00000000,00020000	0.0E+0	en-US
000633	ok	1.1E-1	0000000b,00000000,00000000,00020000	0.0E-0	invariant
000634	ok	1.1E-1	0000000b,00000000,00000000,00020000	0.0E-0	en-US
000635	ok	1.1E-01	0000000b,00000000,00000000,00020000	#.##E+00	invariant
000636	ok	1.1E-01	0000000b,00000000,00000000,00020000	#.##E+00	en-US
000637	ok	1E-1	0000000b,00000000,00000000,00020000	0E0	invariant
000638	ok	1E-1	0000000b,00000000,00000000,00020000	0E0	en-US
000639	ok	0	0000000b,00000000,00000000,00020000	0;(0)	invariant
000640	ok	0	0000000b,00000000,00000000,00020000	0;(0)	en-US
000641	ok	zero	0000000b,00000000,00000000,00020000	0;(0);zero	invariant
000642	ok	zero	0000000b,00000000,00000000,00020000	0;(0);zero	en-US
000643	ok	0.11	0000000b,00000000,00000000,00020000	#,##0.00;(#,##0.00);-	invariant
000644	ok	0.11	0000000b,00000000,00000000,00020000	#,##0.00;(#,##0.00);-	en-US
000645	ok	#0	0000000b,00000000,00000000,00020000	\\#0	invariant
000646	ok	#0	0000000b,00000000,00000000,00020000	\\#0	en-US
000647	ok	lit0	0000000b,00000000,00000000,00020000	'lit'0	invariant
000648	ok	lit0	0000000b,00000000,00000000,00020000	'lit'0	en-US
000649	ok	q0	0000000b,00000000,00000000,00020000	"q"0	invariant
000650	ok	q0	0000000b,00000000,00000000,00020000	"q"0	en-US
000651	ok	0x	0000000b,00000000,00000000,00020000	0'x'	invariant
000652	ok	0x	0000000b,00000000,00000000,00020000	0'x'	en-US
000653	ok	0 units	0000000b,00000000,00000000,00020000	0 'units'	invariant
000654	ok	0 units	0000000b,00000000,00000000,00020000	0 'units'	en-US
000655	ok	11.00 %	0000000b,00000000,00000000,00020000	0.00 %	invariant
000656	ok	11.00 %	0000000b,00000000,00000000,00020000	0.00 %	en-US
000657	ok	$0.11	0000000b,00000000,00000000,00020000	$#,##0.00	invariant
000658	ok	$0.11	0000000b,00000000,00000000,00020000	$#,##0.00	en-US
000659	ok	0.11 EUR	0000000b,00000000,00000000,00020000	#,##0.00 EUR	invariant
000660	ok	0.11 EUR	0000000b,00000000,00000000,00020000	#,##0.00 EUR	en-US
000661	ok	0.11	0000000b,00000000,00000000,00020000	\e	invariant
000662	ok	0.11	0000000b,00000000,00000000,00020000	\e	en-US
000663	ok	abc	0000000b,00000000,00000000,00020000	abc	invariant
000664	ok	abc	0000000b,00000000,00000000,00020000	abc	en-US
000665	ok	0000000000000000000000000000000000	0000000b,00000000,00000000,00020000	0000000000000000000000000000000000	invariant
000666	ok	0000000000000000000000000000000000	0000000b,00000000,00000000,00020000	0000000000000000000000000000000000	en-US
000667	ok	1	0000000a,00000000,00000000,00010000	#	invariant
000668	ok	1	0000000a,00000000,00000000,00010000	#	en-US
000669	ok	1	0000000a,00000000,00000000,00010000	0	invariant
000670	ok	1	0000000a,00000000,00000000,00010000	0	en-US
000671	ok	1.0	0000000a,00000000,00000000,00010000	0.0	invariant
000672	ok	1.0	0000000a,00000000,00000000,00010000	0.0	en-US
000673	ok	1.00	0000000a,00000000,00000000,00010000	0.00	invariant
000674	ok	1.00	0000000a,00000000,00000000,00010000	0.00	en-US
000675	ok	1	0000000a,00000000,00000000,00010000	#.##	invariant
000676	ok	1	0000000a,00000000,00000000,00010000	#.##	en-US
000677	ok	1.00	0000000a,00000000,00000000,00010000	#.00	invariant
000678	ok	1.00	0000000a,00000000,00000000,00010000	#.00	en-US
